Flight_ID,Date_ID,Airline_ID,Route_ID,Scheduled_Departure_Time,Actual_Departure_Time,Scheduled_Arrival_Time,Actual_Arrival_Time,Delay_Minutes,Weather_Delay_Minutes,Air_Traffic_Delay_Minutes,Carrier_Delay_Minutes,Security_Delay_Minutes,Flight_Status,Passenger_Count
FL0417,21,2,417,2024-04-17 09:20,2024-04-17 09:20,2024-04-17 12:20,2024-04-17 12:44,24,23,1,0,0,Delayed,55
FL0543,21,2,542,2024-04-17 06:48,2024-04-17 07:38,2024-04-17 09:48,2024-04-17 09:48,0,0,0,0,0,On-time,155
FL0682,21,2,679,2024-04-17 07:20,2024-04-17 07:53,2024-04-17 13:20,2024-04-17 13:20,0,0,0,0,0,On-time,205
FL0024,24,2,24,2024-04-09 02:30,2024-04-09 04:26,2024-04-09 06:30,2024-04-09 06:30,0,0,0,0,0,On-time,186
FL0028,27,2,28,2024-12-25 15:45,2024-12-25 17:42,2024-12-25 20:45,2024-12-25 20:45,0,0,0,0,0,On-time,62
FL0587,27,2,585,2024-12-25 13:42,2024-12-25 13:42,2024-12-25 16:42,2024-12-25 18:39,117,111,4,0,2,Delayed,300
FL0537,28,2,536,2024-04-30 13:26,2024-04-30 15:26,2024-04-30 14:26,2024-04-30 15:26,60,30,14,10,6,Delayed,192
FL0032,30,2,32,2024-06-12 16:05,2024-06-12 18:01,2024-06-12 21:05,2024-06-12 21:46,41,4,23,11,3,Delayed,203
FL0547,30,2,546,2024-06-13 15:11,2024-06-13 16:47,2024-06-13 20:11,2024-06-13 20:20,9,3,6,0,0,Delayed,252
FL0190,33,2,190,2024-02-10 13:51,2024-02-10 13:56,2024-02-10 15:51,2024-02-10 15:51,0,0,0,0,0,On-time,78
FL0036,34,2,36,2024-01-10 12:49,2024-01-10 13:17,2024-01-10 13:49,2024-01-10 15:42,113,110,2,0,1,Delayed,134
FL0225,36,2,225,2024-09-02 19:25,2024-09-02 19:25,2024-09-02 23:25,2024-09-02 23:25,0,0,0,0,0,On-time,285
FL0394,36,2,394,2024-09-02 05:19,2024-09-02 05:19,2024-09-02 11:19,2024-09-02 11:19,0,0,0,0,0,On-time,142
FL0619,36,2,617,2024-09-03 11:30,2024-09-03 11:30,2024-09-03 15:30,2024-09-03 15:38,8,1,6,0,1,Delayed,279
FL0040,38,2,40,2024-04-12 13:45,2024-04-12 14:08,2024-04-12 15:45,2024-04-12 16:55,70,45,7,7,11,Delayed,106
FL0249,40,2,249,2024-11-02 20:52,2024-11-02 21:19,2024-11-03 00:52,2024-11-03 01:57,65,65,0,0,0,Delayed,202
FL0316,42,2,316,2024-07-18 09:58,2024-07-18 10:30,2024-07-18 10:58,2024-07-18 10:58,0,0,0,0,0,On-time,60
FL0605,42,2,603,2024-07-18 15:25,2024-07-18 17:01,2024-07-18 16:25,2024-07-18 17:13,48,10,26,5,7,Delayed,195
FL0720,42,2,717,2024-07-18 17:10,2024-07-18 18:25,2024-07-18 22:10,2024-07-18 22:10,0,0,0,0,0,On-time,217
FL0046,43,2,46,2024-05-06 12:17,2024-05-06 13:41,2024-05-06 13:17,2024-05-06 13:17,0,0,0,0,0,On-time,231
FL0357,43,2,357,2024-05-05 12:59,2024-05-05 12:59,2024-05-05 13:59,2024-05-05 15:51,112,106,3,2,1,Delayed,54
FL0627,43,2,625,2024-05-06 02:21,2024-05-06 02:21,2024-05-06 08:21,2024-05-06 09:34,73,34,0,38,1,Delayed,103
FL0725,43,2,722,2024-05-06 01:07,2024-05-06 01:07,2024-05-06 07:07,2024-05-06 07:34,27,27,0,0,0,Delayed,276
FL0917,43,2,913,2024-05-05 14:05,2024-05-05 14:05,2024-05-05 17:05,2024-05-05 17:52,47,11,31,5,0,Delayed,239
FL0047,44,2,47,2024-05-21 19:34,2024-05-21 19:34,2024-05-21 21:34,2024-05-21 21:34,0,0,0,0,0,On-time,79
FL0113,44,2,113,2024-05-22 03:33,2024-05-22 03:33,2024-05-22 09:33,2024-05-22 09:33,0,0,0,0,0,On-time,62
FL0236,45,2,236,2024-06-07 22:49,2024-06-07 22:49,2024-06-08 02:49,2024-06-08 02:49,0,0,0,0,0,On-time,219
FL0600,46,2,598,2024-03-22 04:17,2024-03-22 05:02,2024-03-22 05:17,2024-03-22 06:30,73,39,0,5,29,Delayed,150
FL0569,47,2,567,2024-08-14 13:17,2024-08-14 13:17,2024-08-14 18:17,2024-08-14 18:17,0,0,0,0,0,On-time,142
FL0648,49,2,646,2024-08-29 19:48,2024-08-29 19:48,2024-08-30 01:48,2024-08-30 01:48,0,0,0,0,0,On-time,186
FL0723,49,2,720,2024-08-29 11:57,2024-08-29 13:44,2024-08-29 12:57,2024-08-29 12:57,0,0,0,0,0,On-time,106
FL0054,50,2,54,2024-10-31 03:42,2024-10-31 03:42,2024-10-31 06:42,2024-10-31 07:55,73,44,0,16,13,Delayed,103
FL0320,51,2,320,2024-06-30 20:21,2024-06-30 20:21,2024-07-01 00:21,2024-07-01 00:33,12,6,5,0,1,Delayed,94
FL0321,52,2,321,2024-12-20 11:05,2024-12-20 11:05,2024-12-20 12:05,2024-12-20 12:05,0,0,0,0,0,On-time,181
FL0387,52,2,387,2024-12-20 15:03,2024-12-20 16:17,2024-12-20 17:03,2024-12-20 17:29,26,10,16,0,0,Delayed,75
FL0407,53,2,407,2024-03-09 07:34,2024-03-09 07:34,2024-03-09 13:34,2024-03-09 13:34,0,0,0,0,0,On-time,96
FL0702,53,2,699,2024-03-10 02:40,2024-03-10 02:40,2024-03-10 04:40,2024-03-10 04:40,0,0,0,0,0,On-time,267
FL0058,54,2,58,2024-07-22 03:47,2024-07-22 03:47,2024-07-22 04:47,2024-07-22 05:43,56,36,14,2,4,Delayed,160
FL0060,56,2,60,2024-05-29 19:47,2024-05-29 19:47,2024-05-29 20:47,2024-05-29 20:47,0,0,0,0,0,On-time,123
FL0525,57,2,524,2024-08-12 03:31,2024-08-12 03:31,2024-08-12 08:31,2024-08-12 10:00,89,49,6,3,31,Delayed,81
FL0062,58,2,62,2024-01-05 15:23,2024-01-05 15:46,2024-01-05 21:23,2024-01-05 21:23,0,0,0,0,0,On-time,267
FL0292,59,2,292,2024-05-14 23:16,2024-05-14 23:16,2024-05-15 04:16,2024-05-15 05:22,66,31,5,0,30,Delayed,285
FL0711,60,2,708,2024-06-15 04:38,2024-06-15 04:38,2024-06-15 10:38,2024-06-15 10:38,0,0,0,0,0,On-time,264
FL0366,62,2,366,2024-09-16 05:00,2024-09-16 06:36,2024-09-16 09:00,2024-09-16 09:00,0,0,0,0,0,On-time,221
FL0823,63,2,819,2024-08-17 22:32,2024-08-17 22:32,2024-08-18 02:32,2024-08-18 04:31,119,7,41,45,26,Delayed,229
FL0688,66,2,685,2024-02-04 13:57,2024-02-04 15:18,2024-02-04 17:57,2024-02-04 18:02,5,2,1,0,2,Delayed,220
FL0072,67,2,72,2024-11-20 11:01,2024-11-20 11:01,2024-11-20 12:01,2024-11-20 12:29,28,27,0,0,1,Delayed,285
FL0355,68,2,355,2024-11-19 20:01,2024-11-19 20:01,2024-11-19 23:01,2024-11-19 23:01,0,0,0,0,0,On-time,135
FL0074,69,2,74,2024-01-17 14:33,2024-01-17 15:22,2024-01-17 18:33,2024-01-17 18:33,0,0,0,0,0,On-time,242
FL0075,70,2,75,2024-06-07 01:48,2024-06-07 01:48,2024-06-07 06:48,2024-06-07 06:48,0,0,0,0,0,On-time,160
FL0370,70,2,370,2024-06-06 20:08,2024-06-06 20:53,2024-06-06 21:08,2024-06-06 21:08,0,0,0,0,0,On-time,89
FL0079,73,2,79,2024-12-24 08:58,2024-12-24 08:58,2024-12-24 13:58,2024-12-24 14:12,14,0,5,1,8,Delayed,261
FL0080,74,2,80,2024-03-29 06:23,2024-03-29 06:23,2024-03-29 09:23,2024-03-29 09:23,0,0,0,0,0,On-time,231
FL0856,75,2,852,2024-11-08 04:42,2024-11-08 04:48,2024-11-08 10:42,2024-11-08 10:42,0,0,0,0,0,On-time,78
FL0815,76,2,811,2024-07-03 22:45,2024-07-04 00:33,2024-07-04 01:45,2024-07-04 02:02,17,3,1,2,11,Delayed,254
FL0915,80,2,911,2024-03-27 21:00,2024-03-27 21:00,2024-03-28 01:00,2024-03-28 01:00,0,0,0,0,0,On-time,151
FL0088,81,2,88,2024-06-08 12:57,2024-06-08 12:57,2024-06-08 15:57,2024-06-08 16:48,51,0,33,11,7,Delayed,296
FL0090,83,2,90,2024-08-01 02:12,2024-08-01 03:35,2024-08-01 03:12,2024-08-01 03:48,36,21,5,5,5,Delayed,193
FL0594,83,2,592,2024-07-31 07:59,2024-07-31 09:51,2024-07-31 10:59,2024-07-31 10:59,0,0,0,0,0,On-time,131
FL0649,83,2,647,2024-08-01 02:38,2024-08-01 02:38,2024-08-01 07:38,2024-08-01 07:38,0,0,0,0,0,On-time,205
FL0092,85,2,92,2024-05-23 23:01,2024-05-23 23:28,2024-05-24 01:01,2024-05-24 02:54,113,59,7,0,47,Delayed,203
FL0179,85,2,179,2024-05-24 04:23,2024-05-24 06:05,2024-05-24 07:23,2024-05-24 07:23,0,0,0,0,0,On-time,232
FL0901,85,2,897,2024-05-23 12:55,2024-05-23 12:55,2024-05-23 15:55,2024-05-23 15:55,0,0,0,0,0,On-time,297
FL0666,86,2,663,2024-09-23 23:44,2024-09-23 23:44,2024-09-24 00:44,2024-09-24 01:08,24,20,2,1,1,Delayed,284
FL0968,86,2,964,2024-09-24 04:54,2024-09-24 06:36,2024-09-24 08:54,2024-09-24 10:25,91,91,0,0,0,Delayed,266
FL0618,89,2,616,2024-05-21 00:48,2024-05-21 00:48,2024-05-21 04:48,2024-05-21 05:39,51,50,0,1,0,Delayed,253
FL0593,91,2,591,2024-11-17 01:59,2024-11-17 01:59,2024-11-17 03:59,2024-11-17 03:59,0,0,0,0,0,On-time,272
FL0464,95,2,463,2024-12-06 13:45,2024-12-06 13:45,2024-12-06 16:45,2024-12-06 16:45,0,0,0,0,0,On-time,260
FL0200,96,2,200,2024-04-28 00:47,2024-04-28 01:18,2024-04-28 05:47,2024-04-28 05:47,0,0,0,0,0,On-time,63
FL0109,98,2,109,2024-08-04 17:58,2024-08-04 17:58,2024-08-04 21:58,2024-08-04 21:58,0,0,0,0,0,On-time,259
FL0988,98,2,984,2024-08-03 10:13,2024-08-03 10:13,2024-08-03 12:13,2024-08-03 13:47,94,59,16,14,5,Delayed,113
FL0257,101,2,257,2024-10-01 16:36,2024-10-01 16:36,2024-10-01 19:36,2024-10-01 21:34,118,115,3,0,0,Delayed,178
FL0385,101,2,385,2024-09-30 20:36,2024-09-30 21:27,2024-10-01 02:36,2024-10-01 03:32,56,43,6,4,3,Delayed,50
FL0952,103,2,948,2024-06-03 04:02,2024-06-03 05:11,2024-06-03 08:02,2024-06-03 08:02,0,0,0,0,0,On-time,191
FL0982,103,2,978,2024-06-02 08:57,2024-06-02 08:57,2024-06-02 11:57,2024-06-02 13:50,113,51,55,7,0,Delayed,273
FL0121,104,2,121,2024-02-18 01:40,2024-02-18 02:38,2024-02-18 03:40,2024-02-18 03:40,0,0,0,0,0,On-time,200
FL0122,105,2,122,2024-04-20 12:49,2024-04-20 14:13,2024-04-20 17:49,2024-04-20 17:49,0,0,0,0,0,On-time,240
FL0285,106,2,285,2024-07-29 21:28,2024-07-29 22:03,2024-07-29 23:28,2024-07-29 23:28,0,0,0,0,0,On-time,223
FL0124,107,2,124,2024-02-16 18:20,2024-02-16 18:39,2024-02-16 19:20,2024-02-16 20:59,99,64,33,0,2,Delayed,71
FL0774,109,2,771,2024-05-18 00:03,2024-05-18 00:03,2024-05-18 02:03,2024-05-18 02:11,8,6,2,0,0,Delayed,111
FL0134,110,2,134,2024-04-22 09:45,2024-04-22 10:08,2024-04-22 10:45,2024-04-22 12:39,114,32,52,8,22,Delayed,283
FL0590,110,2,588,2024-04-22 07:10,2024-04-22 08:00,2024-04-22 09:10,2024-04-22 09:10,0,0,0,0,0,On-time,61
FL0726,111,2,723,2024-05-03 23:42,2024-05-03 23:57,2024-05-04 04:42,2024-05-04 04:42,0,0,0,0,0,On-time,236
FL0131,113,2,131,2024-12-08 10:55,2024-12-08 10:55,2024-12-08 13:55,2024-12-08 15:00,65,32,20,9,4,Delayed,257
FL0263,114,2,263,2024-12-24 00:54,2024-12-24 01:41,2024-12-24 05:54,2024-12-24 05:54,0,0,0,0,0,On-time,225
FL0293,115,2,293,2024-11-28 04:54,2024-11-28 06:31,2024-11-28 05:54,2024-11-28 05:54,0,0,0,0,0,On-time,127
FL0546,116,2,545,2024-11-29 04:02,2024-11-29 04:02,2024-11-29 09:02,2024-11-29 09:02,0,0,0,0,0,On-time,215
FL0336,118,2,336,2024-02-05 07:43,2024-02-05 07:43,2024-02-05 13:43,2024-02-05 13:43,0,0,0,0,0,On-time,93
FL0398,120,2,398,2024-01-16 23:22,2024-01-16 23:22,2024-01-17 01:22,2024-01-17 01:22,0,0,0,0,0,On-time,217
FL0897,122,2,893,2024-01-23 20:49,2024-01-23 21:51,2024-01-24 02:49,2024-01-24 02:49,0,0,0,0,0,On-time,189
FL0899,122,2,895,2024-01-24 07:31,2024-01-24 08:30,2024-01-24 08:31,2024-01-24 09:01,30,3,24,3,0,Delayed,267
FL0178,123,2,178,2024-08-02 06:15,2024-08-02 06:15,2024-08-02 08:15,2024-08-02 08:46,31,11,15,4,1,Delayed,177
FL0186,127,2,186,2024-12-20 05:39,2024-12-20 06:12,2024-12-20 09:39,2024-12-20 09:39,0,0,0,0,0,On-time,260
FL0662,127,2,659,2024-12-20 11:39,2024-12-20 11:39,2024-12-20 13:39,2024-12-20 14:43,64,28,14,4,18,Delayed,120
FL0152,128,2,152,2024-09-20 01:41,2024-09-20 02:47,2024-09-20 02:41,2024-09-20 03:33,52,48,4,0,0,Delayed,290
FL0191,128,2,191,2024-09-20 20:27,2024-09-20 21:45,2024-09-20 21:27,2024-09-20 21:49,22,9,13,0,0,Delayed,133
FL0941,128,2,937,2024-09-20 12:55,2024-09-20 12:55,2024-09-20 14:55,2024-09-20 14:55,0,0,0,0,0,On-time,174
FL0157,131,2,157,2024-04-17 20:02,2024-04-17 20:02,2024-04-17 21:02,2024-04-17 22:10,68,68,0,0,0,Delayed,231
FL0161,133,2,161,2024-02-09 00:51,2024-02-09 01:08,2024-02-09 06:51,2024-02-09 08:12,81,6,14,2,59,Delayed,90
FL0167,136,2,167,2024-07-13 11:17,2024-07-13 11:17,2024-07-13 16:17,2024-07-13 16:17,0,0,0,0,0,On-time,151
FL0272,136,2,272,2024-07-14 11:11,2024-07-14 11:11,2024-07-14 16:11,2024-07-14 16:11,0,0,0,0,0,On-time,178
FL0444,137,2,443,2024-10-28 16:51,2024-10-28 18:44,2024-10-28 21:51,2024-10-28 21:51,0,0,0,0,0,On-time,158
FL0623,137,2,621,2024-10-28 16:19,2024-10-28 17:47,2024-10-28 20:19,2024-10-28 20:19,0,0,0,0,0,On-time,98
FL0971,138,2,967,2024-07-29 03:14,2024-07-29 03:14,2024-07-29 06:14,2024-07-29 06:14,0,0,0,0,0,On-time,288
FL0481,141,2,480,2024-03-19 09:52,2024-03-19 11:47,2024-03-19 13:52,2024-03-19 13:52,0,0,0,0,0,On-time,174
FL0949,141,2,945,2024-03-19 18:03,2024-03-19 19:23,2024-03-19 22:03,2024-03-19 22:03,0,0,0,0,0,On-time,116
FL0397,142,2,397,2024-01-09 08:58,2024-01-09 08:58,2024-01-09 09:58,2024-01-09 11:53,115,90,25,0,0,Delayed,246
FL0330,143,2,330,2024-09-14 03:46,2024-09-14 05:31,2024-09-14 07:46,2024-09-14 07:46,0,0,0,0,0,On-time,175
FL0435,143,2,434,2024-09-14 16:03,2024-09-14 16:03,2024-09-14 17:03,2024-09-14 17:03,0,0,0,0,0,On-time,79
FL0991,145,2,987,2024-07-06 10:05,2024-07-06 10:05,2024-07-06 13:05,2024-07-06 14:42,97,34,45,5,13,Delayed,200
FL0183,146,2,183,2024-03-15 03:32,2024-03-15 04:17,2024-03-15 06:32,2024-03-15 08:04,92,88,2,1,1,Delayed,245
FL0384,148,2,384,2024-05-02 11:26,2024-05-02 11:26,2024-05-02 15:26,2024-05-02 15:26,0,0,0,0,0,On-time,77
FL0847,148,2,843,2024-05-03 00:13,2024-05-03 00:13,2024-05-03 04:13,2024-05-03 05:44,91,42,7,26,16,Delayed,155
FL0193,150,2,193,2024-01-29 02:33,2024-01-29 02:33,2024-01-29 03:33,2024-01-29 03:39,6,4,0,0,2,Delayed,131
FL0434,156,2,433,2024-06-10 18:54,2024-06-10 20:18,2024-06-10 19:54,2024-06-10 20:44,50,9,39,1,1,Delayed,153
FL0898,156,2,894,2024-06-10 22:31,2024-06-10 22:31,2024-06-11 01:31,2024-06-11 01:49,18,2,8,5,3,Delayed,83
FL0970,156,2,966,2024-06-11 14:04,2024-06-11 14:04,2024-06-11 16:04,2024-06-11 16:04,0,0,0,0,0,On-time,184
FL0203,158,2,203,2024-08-24 08:43,2024-08-24 08:43,2024-08-24 14:43,2024-08-24 15:57,74,4,39,28,3,Delayed,250
FL0563,158,2,561,2024-08-25 06:37,2024-08-25 08:11,2024-08-25 07:37,2024-08-25 08:34,57,56,1,0,0,Delayed,265
FL0204,159,2,204,2024-04-07 04:46,2024-04-07 05:09,2024-04-07 07:46,2024-04-07 08:43,57,7,14,21,15,Delayed,130
FL0967,159,2,963,2024-04-06 16:17,2024-04-06 17:28,2024-04-06 18:17,2024-04-06 18:26,9,5,3,1,0,Delayed,228
FL0205,160,2,205,2024-09-12 04:31,2024-09-12 04:31,2024-09-12 10:31,2024-09-12 10:31,0,0,0,0,0,On-time,145
FL0595,161,2,593,2024-12-08 04:49,2024-12-08 05:38,2024-12-08 07:49,2024-12-08 09:43,114,95,7,8,4,Delayed,167
FL0208,162,2,208,2024-08-22 20:24,2024-08-22 20:24,2024-08-23 00:24,2024-08-23 00:33,9,1,5,3,0,Delayed,243
FL0307,162,2,307,2024-08-23 11:22,2024-08-23 11:22,2024-08-23 17:22,2024-08-23 17:22,0,0,0,0,0,On-time,102
FL1000,162,2,996,2024-08-23 20:41,2024-08-23 20:41,2024-08-24 02:41,2024-08-24 02:41,0,0,0,0,0,On-time,93
FL0209,163,2,209,2024-04-05 09:02,2024-04-05 10:56,2024-04-05 12:02,2024-04-05 12:57,55,22,5,2,26,Delayed,230
FL0730,163,2,727,2024-04-05 16:09,2024-04-05 17:39,2024-04-05 22:09,2024-04-05 22:09,0,0,0,0,0,On-time,113
FL0211,165,2,211,2024-04-11 07:42,2024-04-11 07:42,2024-04-11 10:42,2024-04-11 10:42,0,0,0,0,0,On-time,177
FL0842,165,2,838,2024-04-10 23:39,2024-04-11 01:25,2024-04-11 05:39,2024-04-11 05:39,0,0,0,0,0,On-time,183
FL0484,166,2,483,2024-07-26 10:38,2024-07-26 12:37,2024-07-26 15:38,2024-07-26 15:38,0,0,0,0,0,On-time,114
FL0757,166,2,754,2024-07-25 23:01,2024-07-25 23:01,2024-07-26 05:01,2024-07-26 05:57,56,23,21,5,7,Delayed,181
FL0219,170,2,219,2024-01-20 04:32,2024-01-20 04:32,2024-01-20 06:32,2024-01-20 06:32,0,0,0,0,0,On-time,241
FL0251,170,2,251,2024-01-20 03:13,2024-01-20 03:13,2024-01-20 04:13,2024-01-20 04:13,0,0,0,0,0,On-time,88
FL0414,170,2,414,2024-01-20 12:37,2024-01-20 12:37,2024-01-20 15:37,2024-01-20 15:37,0,0,0,0,0,On-time,120
FL0634,171,2,632,2024-07-03 11:14,2024-07-03 11:14,2024-07-03 13:14,2024-07-03 14:55,101,43,49,2,7,Delayed,286
FL0223,173,2,223,2024-06-28 06:11,2024-06-28 06:11,2024-06-28 08:11,2024-06-28 08:11,0,0,0,0,0,On-time,130
FL0266,174,2,266,2024-03-24 11:09,2024-03-24 12:30,2024-03-24 13:09,2024-03-24 13:38,29,3,26,0,0,Delayed,173
FL0226,175,2,226,2024-02-02 13:00,2024-02-02 13:36,2024-02-02 16:00,2024-02-02 16:48,48,29,16,1,2,Delayed,103
FL0227,176,2,227,2024-08-27 23:55,2024-08-28 01:22,2024-08-28 04:55,2024-08-28 04:55,0,0,0,0,0,On-time,206
FL0343,176,2,343,2024-08-27 15:34,2024-08-27 17:24,2024-08-27 16:34,2024-08-27 17:22,48,23,21,3,1,Delayed,199
FL0780,176,2,777,2024-08-28 16:57,2024-08-28 17:08,2024-08-28 22:57,2024-08-28 22:57,0,0,0,0,0,On-time,246
FL0518,178,2,517,2024-09-19 06:10,2024-09-19 06:10,2024-09-19 12:10,2024-09-19 12:10,0,0,0,0,0,On-time,283
FL0230,179,2,230,2024-12-17 14:58,2024-12-17 14:58,2024-12-17 16:58,2024-12-17 18:39,101,3,46,0,52,Delayed,236
FL0354,179,2,354,2024-12-18 18:12,2024-12-18 19:47,2024-12-18 20:12,2024-12-18 20:12,0,0,0,0,0,On-time,96
FL0408,180,2,408,2024-07-05 15:17,2024-07-05 16:19,2024-07-05 18:17,2024-07-05 20:12,115,27,70,0,18,Delayed,72
FL0638,180,2,636,2024-07-04 15:15,2024-07-04 17:12,2024-07-04 21:15,2024-07-04 21:15,0,0,0,0,0,On-time,274
FL0234,181,2,234,2024-08-16 03:05,2024-08-16 04:08,2024-08-16 08:05,2024-08-16 08:05,0,0,0,0,0,On-time,169
FL0304,182,2,304,2024-05-12 03:45,2024-05-12 03:45,2024-05-12 09:45,2024-05-12 10:58,73,36,33,4,0,Delayed,188
FL0344,182,2,344,2024-05-12 19:50,2024-05-12 20:17,2024-05-12 20:50,2024-05-12 20:50,0,0,0,0,0,On-time,103
FL0908,182,2,904,2024-05-11 15:14,2024-05-11 15:32,2024-05-11 19:14,2024-05-11 21:04,110,87,7,0,16,Delayed,249
FL0504,183,2,503,2024-08-09 17:27,2024-08-09 17:27,2024-08-09 22:27,2024-08-09 22:27,0,0,0,0,0,On-time,108
FL0740,183,2,737,2024-08-10 04:51,2024-08-10 04:51,2024-08-10 09:51,2024-08-10 10:28,37,35,2,0,0,Delayed,112
FL0239,184,2,239,2024-01-06 17:48,2024-01-06 17:48,2024-01-06 19:48,2024-01-06 20:14,26,20,3,1,2,Delayed,66
FL0794,186,2,790,2024-08-23 23:20,2024-08-23 23:44,2024-08-24 04:20,2024-08-24 04:20,0,0,0,0,0,On-time,231
FL0323,187,2,323,2024-01-25 17:07,2024-01-25 17:07,2024-01-25 20:07,2024-01-25 20:42,35,17,16,2,0,Delayed,274
FL0346,187,2,346,2024-01-26 07:14,2024-01-26 07:14,2024-01-26 08:14,2024-01-26 08:14,0,0,0,0,0,On-time,133
FL0946,187,2,942,2024-01-25 22:37,2024-01-25 22:37,2024-01-26 00:37,2024-01-26 01:12,35,32,1,0,2,Delayed,228
FL0314,188,2,314,2024-06-25 05:52,2024-06-25 05:52,2024-06-25 11:52,2024-06-25 11:52,0,0,0,0,0,On-time,294
FL0253,192,2,253,2024-12-27 01:48,2024-12-27 01:48,2024-12-27 06:48,2024-12-27 06:48,0,0,0,0,0,On-time,291
FL0483,192,2,482,2024-12-27 15:40,2024-12-27 16:10,2024-12-27 16:40,2024-12-27 17:20,40,2,15,22,1,Delayed,299
FL0264,196,2,264,2024-11-27 14:19,2024-11-27 14:19,2024-11-27 18:19,2024-11-27 18:19,0,0,0,0,0,On-time,177
FL0425,199,2,425,2024-10-12 08:50,2024-10-12 10:45,2024-10-12 12:50,2024-10-12 12:58,8,6,2,0,0,Delayed,145
FL0291,201,2,291,2024-05-16 09:56,2024-05-16 09:56,2024-05-16 12:56,2024-05-16 14:52,116,16,4,58,38,Delayed,126
FL0283,202,2,283,2024-08-30 12:12,2024-08-30 12:12,2024-08-30 15:12,2024-08-30 15:54,42,20,6,9,7,Delayed,286
FL0288,203,2,288,2024-12-11 17:55,2024-12-11 18:10,2024-12-11 22:55,2024-12-11 22:55,0,0,0,0,0,On-time,297
FL0672,203,2,669,2024-12-11 14:07,2024-12-11 14:07,2024-12-11 18:07,2024-12-11 18:07,0,0,0,0,0,On-time,117
FL0294,206,2,294,2024-11-10 11:04,2024-11-10 11:51,2024-11-10 17:04,2024-11-10 17:04,0,0,0,0,0,On-time,123
FL0296,207,2,296,2024-03-06 18:47,2024-03-06 19:45,2024-03-06 20:47,2024-03-06 22:36,109,100,2,4,3,Delayed,227
FL0646,209,2,644,2024-10-14 21:30,2024-10-14 21:39,2024-10-14 22:30,2024-10-14 22:30,0,0,0,0,0,On-time,66
FL0538,213,2,537,2024-09-03 19:03,2024-09-03 19:03,2024-09-03 21:03,2024-09-03 21:03,0,0,0,0,0,On-time,293
FL0311,214,2,311,2024-01-22 15:08,2024-01-22 15:08,2024-01-22 21:08,2024-01-22 22:57,109,71,38,0,0,Delayed,61
FL0312,215,2,312,2024-01-31 17:33,2024-01-31 17:33,2024-01-31 21:33,2024-01-31 21:33,0,0,0,0,0,On-time,265
FL0438,215,2,437,2024-01-31 22:34,2024-02-01 00:31,2024-02-01 04:34,2024-02-01 04:34,0,0,0,0,0,On-time,281
FL0313,216,2,313,2024-11-06 13:15,2024-11-06 13:53,2024-11-06 19:15,2024-11-06 19:15,0,0,0,0,0,On-time,100
FL0317,218,2,317,2024-10-10 03:51,2024-10-10 03:51,2024-10-10 08:51,2024-10-10 08:51,0,0,0,0,0,On-time,247
FL0326,219,2,326,2024-05-23 12:55,2024-05-23 14:26,2024-05-23 17:55,2024-05-23 19:54,119,29,53,10,27,Delayed,99
FL0369,219,2,369,2024-05-22 23:34,2024-05-22 23:34,2024-05-23 05:34,2024-05-23 05:34,0,0,0,0,0,On-time,295
FL0377,225,2,377,2024-07-20 11:39,2024-07-20 13:26,2024-07-20 17:39,2024-07-20 17:39,0,0,0,0,0,On-time,268
FL0567,227,2,565,2024-05-18 21:27,2024-05-18 22:02,2024-05-19 01:27,2024-05-19 01:27,0,0,0,0,0,On-time,151
FL0919,228,2,915,2024-05-25 05:41,2024-05-25 07:39,2024-05-25 10:41,2024-05-25 10:41,0,0,0,0,0,On-time,62
FL0868,233,2,864,2024-10-17 05:02,2024-10-17 05:02,2024-10-17 06:02,2024-10-17 06:14,12,7,5,0,0,Delayed,169
FL0840,234,2,836,2024-02-22 08:48,2024-02-22 08:48,2024-02-22 10:48,2024-02-22 11:47,59,14,20,5,20,Delayed,182
FL0411,235,2,411,2024-11-21 17:33,2024-11-21 19:29,2024-11-21 21:33,2024-11-21 21:50,17,1,9,4,3,Delayed,282
FL0508,236,2,507,2024-08-03 01:18,2024-08-03 02:58,2024-08-03 06:18,2024-08-03 06:18,0,0,0,0,0,On-time,228
FL0987,239,2,983,2024-08-13 15:57,2024-08-13 15:57,2024-08-13 19:57,2024-08-13 19:57,0,0,0,0,0,On-time,232
FL0428,240,2,427,2024-02-06 05:43,2024-02-06 05:43,2024-02-06 10:43,2024-02-06 10:55,12,11,0,0,1,Delayed,214
FL0948,241,2,944,2024-01-21 10:43,2024-01-21 10:54,2024-01-21 14:43,2024-01-21 14:53,10,7,0,1,2,Delayed,199
FL0837,242,2,833,2024-09-04 13:06,2024-09-04 13:57,2024-09-04 15:06,2024-09-04 15:06,0,0,0,0,0,On-time,75
FL0447,247,2,446,2024-11-18 03:16,2024-11-18 03:16,2024-11-18 04:16,2024-11-18 04:16,0,0,0,0,0,On-time,119
FL0892,247,2,888,2024-11-17 13:12,2024-11-17 13:12,2024-11-17 14:12,2024-11-17 14:12,0,0,0,0,0,On-time,263
FL0499,248,2,498,2024-11-08 03:51,2024-11-08 05:05,2024-11-08 09:51,2024-11-08 11:46,115,11,102,0,2,Delayed,125
FL0659,248,2,656,2024-11-08 15:17,2024-11-08 15:17,2024-11-08 16:17,2024-11-08 16:17,0,0,0,0,0,On-time,81
